bacs350,1,2020-08-24,1,Setup Django,https://unco.zoom.us/rec/play/uZclcOyprDM3HYWWuQSDCqAsW43seqKs0CYarKEFzUfkBnEEZwekYrcTYeTeiQFV5Wm-503yLFJQqR7n
bacs350,2,2020-08-26,1,Django Projects,https://unco.zoom.us/rec/play/7JAkIuiuqjI3H9eTswSDBPZ8W460L66sgyUWrvEFmhnjUSIKO1f1Z7RAZeVH--7AT_4B19n3dkr-3Xoq
bacs350,3,2020-08-28,1,Static Media,https://unco.zoom.us/rec/play/7JB_I-79qD03T4eXsQSDBvJ_W9TvK6qs0XAWrPYJnh60VSNQYQWmM7FEZGuj7LbIa1dHntpaHZvp7Ro
bacs350,4,2020-08-31,2,App Structure,https://unco.zoom.us/rec/play/ucZ7cuv8qjk3TtKd4QSDAvMvW9TuLKKsgCZPq6EMnxq8VXUKO1r1MLQRa7MPt-6YpB8eMVGxqG37V11N
bacs350,5,2020-09-02,2,Simple Template View,https://unco.zoom.us/rec/play/801-kiGCjttsGEk1HKQq1mp1pXCQjLTwV_S4wq1oqXy1kjI4TJ4fOQBJ9EcHq918AEsxHtdyhaW78dS-.2_wQ0dUjd6oISAWd
bacs350,6,2020-09-04,2,Static Server,https://unco.zoom.us/rec/play/TokmWGcU4CXfLXF96M9YATm3LglVEeI-sOwOeU9sDU3GKdBTSQvKJzbmwtzQD6lxhSDutES-EfCa8w0t.Dyk9vjfgx55ao6x7
bacs350,7,2020-09-09,3,Python Anywhere,https://unco.zoom.us/rec/play/M5OwlOmm4Vyn_hHpomTL7XpjhEgXGtAHGk4vNdCvpBs0BqNj6jRzyYsNt_hEBDF2aaLCH0b_qBD68ow.c4WCFgoCQkGYW3zP
bacs350,8,2020-09-11,3,URLs with Parameters,https://unco.zoom.us/rec/play/WpFxyeneLQGWWgkzUNVuUchpp8a1qNZfv-CzzNhSjux77dmRF_tVfyGVYauSKUQjab8AQz-O4420JkGy.N1PDlURIhnH3DfpK
bacs350,9,2020-09-14,4,Template Pages,https://unco.zoom.us/rec/play/x--eeppRkSrFq6lKQZm4diqUrrOOGPpDvOfKoTZxMTckS6wx2SVj1k3x9D89PnbXBPmoE4TQjm3lOWjo.tv5u0vx4tmWzHKLP
bacs350,10,2020-09-16,4,View Inheritance,https://unco.zoom.us/rec/play/Ka-X8zOEAL_qlzAohEiYCK1Q3cj7w2Iq9XaGkKYQXDU8HwmW6M4ItoyNfwd7HWk52hr89JPlR6S-6G3z.shxS-qEya6dy2QAX
bacs350,11,2020-09-18,4,Composite Views,https://unco.zoom.us/rec/play/H7jyIkLvqzlxOVsvT_qL1iCU_27AqXu6U-tfeMWFUcnUU-qZQub1unFUlPlcGbwtdCOwJNcfKio3Wa-b.Q_Pleyx5clJNagaO
bacs350,12,2020-09-21,5,Data Models,https://unco.zoom.us/rec/play/9YxP5QsglBdPrZLAepUyZLru3yw9LTb00a4NHw7hRvDKgwdJzLAnN6jRSpK6ruA9HhXsKiOEIYmTSSu8.37iW8ryvqZyghirT
bacs350,13,2020-09-22,5,CRUD,https://unco.zoom.us/rec/play/6tviND4Ic_6CLZgvqO6Dp5BX4hdfxUnn3VEhMkwdshiz0Gj8BYdnWQNn1pJ1H5dj8UAhv9I-87opqP8.7YDI3_Mqs7wcYNf9
bacs350,14,2020-09-23,5,Django Test,https://unco.zoom.us/rec/play/7wznTDsra4nN6VlviGZOKGbRT090EcAhQB8SDh_Jr48qLikl8gusGu7xzDYawr8xV_a0mjrU_Zk6IHcT.Yny2h2nFuIFwPiT1
bacs350,15,2020-09-28,6,Data Views,https://unco.zoom.us/rec/play/rJjHRmY_xmE12MQCAlTfRgcFlCxza1oa_HQ2sZ0X5rdxmy-jnM1tDZC7sfIdsGSWojdA4svvwMgLQ40O.TzXo3cKN0tcC9mhe
bacs350,16,2020-09-30,6,Data Views Test,https://unco.zoom.us/rec/play/bNvsGFTJdzfkrsij3jLTKj0SQ2gE_dhRQc9JAuSDvBeOTaMqJST164egTmcG_Vh_wcNusIA95kvgEro3.9Gf-oxgofMIdXmgA
bacs350,17,2020-10-02,6,Custom Views,https://unco.zoom.us/rec/play/Be75d417wRvlE11jz2ijypmDlMU2QRwCyuE-r_seib-1YRO6xwNwgywBWSyBp6CuYtQHZc9_DQI0lARa.joRpnB3s5BDvbjeO
bacs350,18,2020-10-05,7,Data Migration,https://unco.zoom.us/rec/play/JmOD3LabmkuzNQef1SyfCTrKFVIGHiWTo8mmQV8oZpY95_2PjRPTwnQ2oN9_9uCr8TnkEo-cQ2HpCcx2.Z0NSru2e10SdLFCI
bacs350,19,2020-10-07,7,Django Model Views,https://unco.zoom.us/rec/play/gL-5mcP8O2cbTbwKlh-UeJMoQqlmvW8lpdV0XHp8J8WccikawwpMd5EgWN_wn76cw5NPgmsLBnFDWKYS.YbTXrvrSRvA5Osm2
bacs350,20,2020-10-09,7,Inherited Style,https://unco.zoom.us/rec/play/rSBS1QXqf8tYzJokBiwiUHOevHuQybFFMrrexQ3_Nhi4_JZanxsFbGZS0Whc_SIP4WYsUo3eNzk1DaV3.jmIj0FUFZsHohuDe
bacs350,21,2020-10-12,8,Forms Handling,https://unco.zoom.us/rec/play/Mf3wxY3sttUjbHkv_VRaFuw2KYwygu6_c3rn6B0a8uIhzfFPcDD3D04RxkY6mrX0VJA2EQhz5-al1sw.M6N5JGin9BoGpAOF
bacs350,22,2020-10-14,8,Forms Styling,https://unco.zoom.us/rec/play/mBHknNdQhNKRUOZ1qjFnge6bn1TSZFbTGuZ5ULFiHa-HqokhmOFvOgang4Kbhb3fdAojTA3GOvWU58P4.Reha9E1roZ7CEXM8
bacs350,23,2020-10-16,8,Forms Validation,https://unco.zoom.us/rec/play/mYSVwOabdyQBBGEv-EqIC6YCmLua5Uk_MkDIH2aqH__m2MNmLRqyqbXg7EGhzoQrqkJyf6NzAfyMlKw.gV7IEbMKslhocsBC
bacs350,24,2020-10-19,9,User Registration,https://unco.zoom.us/rec/play/epcdGcEXhTQxWPzFF3QnR8VmQ8Mg_uzHFwhrSQVUpmXmB_-pt9uXZGa2ejjmJiLn0ya6_OEqxHumQNzt.4_Kc9w3hmvMZAPOt
bacs350,25,2020-10-21,9,Login/Logout,https://unco.zoom.us/rec/play/jJq3It7lSLk7311kCn7IRfxVGAn1KaBdP9tgkqNN07vkzbn7gJ93sCbyYiEe_rvHGJ3S3ewYYUXaQZtJ.AxVL5Ehncim9N1wX
bacs350,26,2020-10-23,9,Authentication,https://unco.zoom.us/rec/play/E18D_zZFIPqv-596LVBiw6yxGWRbWvVNrUONXKFQHKVOyujOn9W93DAohnKIbMaPFZhQlSF3hTjrM9Mb.VE2lld7gU4hLhoKP
bacs350,27,2020-10-26,10,Base Template,https://unco.zoom.us/rec/play/CC20jF7OePxeVZQ8q6eAZbWkXRpaGFWuM_w7Gj-JrCthoLWfNRlofbhJWPI68n7dQN9_OzoqX1_ZZBSv.e6UOIbw6FB1QQc7_
bacs350,28,2020-10-28,10,Template Includes,https://unco.zoom.us/rec/play/CC20jF7OePxeVZQ8q6eAZbWkXRpaGFWuM_w7Gj-JrCthoLWfNRlofbhJWPI68n7dQN9_OzoqX1_ZZBSv.e6UOIbw6FB1QQc7_
bacs350,29,2020-10-30,10,Card Views,https://unco.zoom.us/rec/play/FSbgU_1GGOWM29dGSuu4zhkRli7bqdulA7OMURBMqRFYR-345TKwur2uXkQsoqsSp-LCnKH3qFm6xpvr.OC4hSy6Pg5OaTHwW
bacs350,30,2020-11-02,11,Markdown View,https://unco.zoom.us/rec/play/ji0yTfDvP3vraPiSqOQy-tKmuXqHdivWhF42qpzl0I1sIObiCL2i8gQ7qMYJIn7jm3jrsKm42wqrPwNc.29z60jmqPscSz3BG
bacs350,31,2020-11-04,11,Table View,https://unco.zoom.us/j/95419819180
bacs350,32,2020-11-06,11,Tabs & Accordion,https://unco.zoom.us/j/95419819180
bacs350,33,2020-11-09,12,Composite View,https://unco.zoom.us/j/95419819180
bacs350,34,2020-11-11,12,Complex Layout,https://unco.zoom.us/j/95419819180
bacs350,35,2020-11-13,12,TBD,https://unco.zoom.us/j/95419819180
bacs350,36,2020-11-16,13,TBD,https://unco.zoom.us/j/95419819180
bacs350,37,2020-11-18,13,Images and static data,https://unco.zoom.us/j/95419819180
bacs350,38,2020-11-20,13,Files/database,https://unco.zoom.us/j/95419819180
bacs350,39,2020-11-23,14,Blog comments,https://unco.zoom.us/j/95419819180
bacs350,40,2020-11-30,14,Slide show,https://unco.zoom.us/j/95419819180
bacs350,41,2020-12-02,14,Image gallery,https://unco.zoom.us/j/95419819180
bacs350,42,2020-12-04,14,Customer orders,https://unco.zoom.us/j/95419819180
